"ec5_uuid","created_at","uploaded_at","created_by","title","team","event_type","date","general_location","bag_comments","bag_label_photo","survey_name","trawl_cruise","trawl_species_code","trawl_set","JHS_transect","JHS_station"
"82e63160-5392-11f0-83cc-8bf083498b15","2025-06-27T20:08:37.000Z","2025-06-27T20:10:59.000Z","maeve.corcoran1@gmail.com","20/05/2025 Southern Gulf Flex - Octopus Point","Cowichan","Beach Seine","20/05/2025","SGI","bag not finished yet","82e63160-5392-11f0-83cc-8bf083498b15_1751055021.jpg","","","",NA,NA,NA
"ad0543f0-5383-11f0-ba96-eb2b8723405a","2025-06-27T18:22:25.000Z","2025-06-27T18:35:45.000Z","maeve.corcoran1@gmail.com","11/06/2025 Southern Gulf Flex - Octopus Point","Cowichan","Beach Seine","11/06/2025","SGI","","ad0543f0-5383-11f0-ba96-eb2b8723405a_1751049314.jpg","","","",NA,NA,NA
"a1d874f0-52ae-11f0-9ea4-0d36864a794c","2025-06-26T16:57:24.000Z","2025-06-26T16:59:16.000Z","maeve.corcoran1@gmail.com","24/06/2025 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","24/06/2025","Campbell River","","a1d874f0-52ae-11f0-9ea4-0d36864a794c_1750957150.jpg","","","",NA,NA,NA
"e3e3d355-009f-44ff-bbaa-1c2c92c12883","2025-05-23T19:22:22.000Z","2025-05-23T19:35:10.000Z","jessqualley@gmail.com","12/06/2024 Cowichan - 2A","Cowichan","Beach Seine","12/06/2024","SGI","","e3e3d355-009f-44ff-bbaa-1c2c92c12883_1748028139.jpg","","","",NA,NA,NA
"777fc36f-b446-4f8d-988e-f397de59f3e5","2025-05-23T19:10:10.000Z","2025-09-19T17:52:14.000Z","jessqualley@gmail.com","11/07/2024 Campbell River / DI","A-Tlegay","Beach Seine","11/07/2024","Campbell River","Campbell River Heritage Centre","777fc36f-b446-4f8d-988e-f397de59f3e5_1748027406.jpg","","","",NA,NA,NA
"79bf97d2-2b3c-4511-ab3e-b2d1d5de255f","2025-05-23T19:03:40.000Z","2025-05-23T20:24:45.000Z","jessqualley@gmail.com","31/05/2024 Cowichan - 2A","Cowichan","Beach Seine","31/05/2024","SGI","","79bf97d2-2b3c-4511-ab3e-b2d1d5de255f_1748027015.jpg","","","",NA,NA,NA
"04f84d01-722e-49e0-b871-62eace6fcded","2025-05-23T18:55:28.000Z","2025-05-23T20:36:09.000Z","jessqualley@gmail.com","22/07/2024 Cowichan - Separation Point","Cowichan","Purse Seine","22/07/2024","SGI","","04f84d01-722e-49e0-b871-62eace6fcded_1748026525.jpg","","","",NA,NA,NA
"ab15adff-3abe-45f2-b266-e51523a570b1","2025-05-23T18:36:33.000Z","2025-05-23T20:36:35.000Z","jessqualley@gmail.com","22/07/2024 Cowichan - Separation Point","Cowichan","Purse Seine","22/07/2024","SGI","","ab15adff-3abe-45f2-b266-e51523a570b1_1748025384.jpg","","","",NA,NA,NA
"8857b189-f265-495a-a1fc-0a4fe9abc9a3","2025-05-23T18:06:39.000Z","2025-09-19T17:52:33.000Z","jessqualley@gmail.com","27/06/2024 Cowichan / SGI","Cowichan","Purse Seine","27/06/2024","SGI","Paradise marina","8857b189-f265-495a-a1fc-0a4fe9abc9a3_1748023299.jpg","","","",NA,NA,NA
"c2f94a09-fa93-4152-979d-fa4158de5e2e","2025-05-23T17:44:43.000Z","2025-09-19T17:46:29.000Z","jessqualley@gmail.com","13/09/2024 Ladysmith","UVic/PSF","Microtroll","13/09/2024","SGI","Location - yellow point","c2f94a09-fa93-4152-979d-fa4158de5e2e_1748022238.jpg","","","",NA,NA,NA
"7e507bde-66bd-4877-9071-15d1d9e5d15b","2025-05-23T17:26:08.000Z","2025-08-21T17:54:56.000Z","jessqualley@gmail.com","22/08/2024 Campbell River / DI","A-Tlegay","Microtroll","22/08/2024","Campbell River","Campbell river shelter pt","7e507bde-66bd-4877-9071-15d1d9e5d15b_1748021110.jpg","","","",NA,NA,NA
"aea64cc0-89af-47cb-8257-0d6de5422b8e","2025-05-23T17:18:59.000Z","2025-05-23T20:39:02.000Z","jessqualley@gmail.com","13/09/2024 Southern Gulf Flex - Maple Bay","Cowichan","Microtroll","13/09/2024","SGI","Date found in field data","aea64cc0-89af-47cb-8257-0d6de5422b8e_1748020721.jpg","","","",NA,NA,NA
"fb2cd061-85a3-4b3f-bcce-08cfea076b51","2025-05-23T17:00:28.000Z","2025-09-19T17:52:54.000Z","jessqualley@gmail.com","29/08/2024 Ladysmith","UVic/PSF","Microtroll","29/08/2024","SGI","Location Miami Islet","fb2cd061-85a3-4b3f-bcce-08cfea076b51_1748019622.jpg","","","",NA,NA,NA
"9fc34320-7d98-4b9d-b6ba-907917fa6418","2025-05-23T16:52:38.000Z","2025-05-23T20:25:57.000Z","jessqualley@gmail.com","27/09/2024 Southern Gulf Flex - Maple Bay","UVic/PSF","Microtroll","27/09/2024","SGI","","9fc34320-7d98-4b9d-b6ba-907917fa6418_1748019135.jpg","","","",NA,NA,NA
"0dc4cffa-439a-4844-a2df-bccb6716b5ff","2025-05-23T16:37:49.000Z","2025-09-19T17:55:06.000Z","jessqualley@gmail.com","09/08/2024 Cowichan / SGI","Cowichan","Microtroll","09/08/2024","SGI","Location: Booth Bay","0dc4cffa-439a-4844-a2df-bccb6716b5ff_1748018263.jpg","","","",NA,NA,NA
"ccb22ef1-8076-4916-92ca-06a28a5b97de","2025-05-23T15:10:54.000Z","2025-06-17T21:10:57.000Z","jessqualley@gmail.com","14/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","14/09/2023","","Clark rock","ccb22ef1-8076-4916-92ca-06a28a5b97de_1748013026.jpg","SOG Fall Juvenile Herring Survey","","",NA,1,5
"fe0045f4-6b37-4fbe-8c96-9cc64dfd819d","2025-05-23T14:58:15.000Z","2025-06-17T21:10:45.000Z","jessqualley@gmail.com","18/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","18/09/2023","","Saanich inlet","fe0045f4-6b37-4fbe-8c96-9cc64dfd819d_1748012276.jpg","SOG Fall Juvenile Herring Survey","","",NA,39,4
"c1cd08ff-1caf-4d25-bff1-15f262633a77","2025-05-23T14:42:42.000Z","2025-06-17T21:10:32.000Z","jessqualley@gmail.com","20/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","20/09/2023","","Yellow point","c1cd08ff-1caf-4d25-bff1-15f262633a77_1748011343.jpg","SOG Fall Juvenile Herring Survey","","",NA,2,5
"39c151c7-8e1d-4bef-9d50-1fa1fd83d556","2025-05-16T19:00:38.000Z","2025-06-17T21:10:16.000Z","jessqualley@gmail.com","13/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","13/09/2023","","Sept 13 written on bag faded","39c151c7-8e1d-4bef-9d50-1fa1fd83d556_1747422003.jpg","SOG Fall Juvenile Herring Survey","","",NA,5,4
"06bb23a4-73b3-4412-95c7-31947a07583a","2025-05-16T18:30:38.000Z","2025-06-17T21:09:59.000Z","jessqualley@gmail.com","13/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","13/09/2023","","Looseeuphausiids in bag","06bb23a4-73b3-4412-95c7-31947a07583a_1747420224.jpg","SOG Fall Juvenile Herring Survey","","",NA,5,5
"7b52416a-1170-4e4e-a2d5-d6331466850b","2025-05-16T16:58:59.000Z","2025-06-17T21:09:44.000Z","jessqualley@gmail.com","18/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","18/09/2023","","Saanich inlet","7b52416a-1170-4e4e-a2d5-d6331466850b_1747414710.jpg","SOG Fall Juvenile Herring Survey","","",NA,39,2
"d8e4d7c8-b916-4d7a-8a87-57f588a5660d","2025-05-16T16:33:41.000Z","2025-06-17T21:09:30.000Z","jessqualley@gmail.com","13/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","13/09/2023","","","d8e4d7c8-b916-4d7a-8a87-57f588a5660d_1747413161.jpg","SOG Fall Juvenile Herring Survey","","",NA,5,3
"1f8c1eca-32e2-498c-a3f8-25692d647e70","2025-05-16T15:56:33.000Z","2025-06-17T21:09:16.000Z","jessqualley@gmail.com","18/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","18/09/2023","","Saanich","1f8c1eca-32e2-498c-a3f8-25692d647e70_1747410892.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,39,5
"7576d69e-9828-483f-afcf-28d05b1fcaed","2025-05-16T15:35:08.000Z","2025-06-17T21:08:59.000Z","jessqualley@gmail.com","13/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","13/09/2023","","French Creek","7576d69e-9828-483f-afcf-28d05b1fcaed_1747409685.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,5,2
"19b7b637-ac9e-485c-8e93-445a663ae866","2025-05-16T15:18:28.000Z","2025-06-17T21:08:33.000Z","jessqualley@gmail.com","08/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","08/09/2023","","Smelt bay","19b7b637-ac9e-485c-8e93-445a663ae866_1747408694.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,8,2
"f18aa7e6-7ddb-440d-9d88-2df009786715","2025-05-15T23:04:58.000Z","2025-06-17T21:08:14.000Z","jessqualley@gmail.com","18/09/2024 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","18/09/2024","","Yellow point","f18aa7e6-7ddb-440d-9d88-2df009786715_1747350274.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,2,5
"79a18d4a-3e27-4b1f-a48a-b82e03dc71fa","2025-05-15T22:49:43.000Z","2025-06-17T21:07:53.000Z","jessqualley@gmail.com","06/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","06/09/2023","","Cape cockburn","79a18d4a-3e27-4b1f-a48a-b82e03dc71fa_1747349366.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,10,4
"ac8df425-d160-42b3-94f7-43a2cab950cb","2025-05-15T22:32:02.000Z","2025-06-17T21:07:00.000Z","jessqualley@gmail.com","06/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","06/09/2023","","Cape cockburn","ac8df425-d160-42b3-94f7-43a2cab950cb_1747348303.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,10,3
"f991df56-c819-4a55-b37e-0f708665a5ce","2025-05-15T22:19:03.000Z","2025-06-17T21:06:14.000Z","jessqualley@gmail.com","11/09/2024 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","11/09/2024","","","f991df56-c819-4a55-b37e-0f708665a5ce_1747347525.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,8,2
"b14e369b-36a4-4223-b547-e8729f1608a5","2025-05-15T21:10:29.000Z","2025-11-26T21:56:21.000Z","jessqualley@gmail.com","SOG Fall Juvenile Herring Survey","DFO","Purse Seine","","","No sampling date on label. Emailed Matt Thompson and he said these are from 2024","b14e369b-36a4-4223-b547-e8729f1608a5_1747343413.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,9,1
"9d3be09b-f48b-441c-bff3-a393cd41cc9a","2025-05-15T20:54:35.000Z","2025-06-17T21:05:00.000Z","jessqualley@gmail.com","06/09/2023 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","06/09/2023","","","9d3be09b-f48b-441c-bff3-a393cd41cc9a_1747342457.jpg","SOG Fall Juvenile Herring Survey","","124J Chinook",NA,11,2
"f44fdfbf-74a5-4d18-af60-e05ee97f244e","2025-04-01T16:26:04.000Z","2025-09-19T17:55:44.000Z","jessqualley@gmail.com","12/09/2024 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","12/09/2024","","Atrevida reef. Don't feel great about some of the species IDs here. Especially the small ones maybe chum.","f44fdfbf-74a5-4d18-af60-e05ee97f244e_1743533675.jpg","SOG Fall Juvenile Herring Survey","","",NA,9,NA
"1ea74e57-0804-48ef-b85e-a2becdcbbd4d","2025-04-01T16:06:44.000Z","2025-09-19T17:56:02.000Z","jessqualley@gmail.com","18/09/2024 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","18/09/2024","","Yellow point Tran 2 station 4","1ea74e57-0804-48ef-b85e-a2becdcbbd4d_1743533709.jpg","SOG Fall Juvenile Herring Survey","","",NA,2,4
"4709aab0-0e4a-11f0-873f-393d5e67e3b4","2025-03-31T16:07:43.000Z","2025-09-19T17:56:23.000Z","maddy.thoms@gmail.com","16/09/2024 SOG Fall Juvenile Herring Survey","DFO","Purse Seine","16/09/2024","","Clarke Rock","","SOG Fall Juvenile Herring Survey","","",NA,1,NA
"0b277790-e5b2-11ef-a2b5-43b8e71adb9a","2025-02-08T00:17:12.585Z","2025-02-14T18:08:49.000Z","maddy.thoms@gmail.com","26/06/2024 Comox - Union Bay","UVic/PSF","Beach Seine","26/06/2024","Comox","This was a mystery stomach that got lost from it's bag label... It's one of our project stomachs not DFO. Assigned capture date/location because 1 bag 86 in the field data was not matched in the stomach data, assume this is it","","","","",NA,NA,NA
"b51c3570-e4d0-11ef-8147-0dee4fe2abad","2025-02-06T21:24:11.463Z","2025-02-06T21:30:15.000Z","sophiadouglas@uvic.ca","16/07/2024 Powell River","Tla'amin","Microtroll","16/07/2024","Powell River","","b51c3570-e4d0-11ef-8147-0dee4fe2abad_1738877395.jpg","","","",NA,NA,NA
"250be974-1256-4209-b814-7aac349d8197","2025-01-31T23:48:21.000Z","2025-01-31T23:53:55.000Z","jessqualley@gmail.com","18/07/2024 Comox - Union Bay","UVic/PSF","Microtroll","18/07/2024","Comox","Set start time 2:17","250be974-1256-4209-b814-7aac349d8197_1738367283.jpg","","","124J Chinook",NA,NA,NA
"268691f8-d18a-4fc5-ad62-cba71396a57d","2025-01-31T23:35:45.000Z","2025-01-31T23:43:50.000Z","jessqualley@gmail.com","30/05/2024 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","30/05/2024","Campbell River","Chinook X 3","268691f8-d18a-4fc5-ad62-cba71396a57d_1738366540.jpg","","","124J Chinook",NA,NA,NA
"511f9378-d1cb-46fc-810e-d26633ea249a","2025-01-31T23:26:35.000Z","2025-01-31T23:43:46.000Z","jessqualley@gmail.com","30/05/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","30/05/2024","Campbell River","1x Chinook mort. Cannot find in field data","511f9378-d1cb-46fc-810e-d26633ea249a_1738365924.jpg","","","124J Chinook",NA,NA,NA
"f6258ba9-88d2-4f66-9edd-16ba20c05233","2025-01-31T23:13:03.000Z","2025-01-31T23:43:42.000Z","jessqualley@gmail.com","06/09/2024 Comox - Little Mexico","UVic/PSF","Microtroll","06/09/2024","Comox","Set start time 8:20","f6258ba9-88d2-4f66-9edd-16ba20c05233_1738365149.jpg","","","124J Chinook",NA,NA,NA
"99ec0f4e-3f63-4b3d-92a9-e1713f9f2827","2025-01-31T23:04:09.000Z","2025-01-31T23:43:38.000Z","jessqualley@gmail.com","06/08/2024 Comox - Longbeak Point","UVic/PSF","Microtroll","06/08/2024","Comox","","99ec0f4e-3f63-4b3d-92a9-e1713f9f2827_1738364638.jpg","","","124J Chinook",NA,NA,NA
"f16a4d14-669f-4fb7-9304-1403b18af7ee","2025-01-31T21:47:48.000Z","2025-04-07T23:47:51.000Z","jessqualley@gmail.com","25/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","25/06/2024","Campbell River","Not sure what species","f16a4d14-669f-4fb7-9304-1403b18af7ee_1738360053.jpg","","","124J Chinook",NA,NA,NA
"906bc777-23cd-47fc-a74a-b0f68668e1f7","2025-01-31T20:11:45.000Z","2025-01-31T20:18:45.000Z","jessqualley@gmail.com","22/08/2024 Campbell River","A-Tlegay","Microtroll","22/08/2024","Campbell River","Location sheltered","906bc777-23cd-47fc-a74a-b0f68668e1f7_1738354285.jpg","","","124J Chinook",NA,NA,NA
"15932f1d-148c-4d3f-aeea-e9854bb60053","2025-01-31T20:02:13.000Z","2025-01-31T20:18:41.000Z","jessqualley@gmail.com","24/09/2024 Comox - Little Mexico","UVic/PSF","Microtroll","24/09/2024","Comox","PSF106-04","15932f1d-148c-4d3f-aeea-e9854bb60053_1738353682.jpg","","","124J Chinook",NA,NA,NA
"6929ae86-cde1-4afb-9183-ce21b1d75498","2025-01-31T19:51:55.000Z","2025-02-04T20:14:58.000Z","jessqualley@gmail.com","10/07/2024 Powell River - Emmonds","Tla'amin","Purse Seine","10/07/2024","Powell River","Emmons Beach","6929ae86-cde1-4afb-9183-ce21b1d75498_1738353088.jpg","","","124J Chinook",NA,NA,NA
"d7af7076-3dde-4345-83d1-a9f2e6ea8f48","2025-01-31T19:43:14.000Z","2025-01-31T20:18:32.000Z","jessqualley@gmail.com","21/08/2024 Comox - Little Mexico","UVic/PSF","Microtroll","21/08/2024","Comox","Set start time 10:20. No scales in field data","d7af7076-3dde-4345-83d1-a9f2e6ea8f48_1738352499.jpg","","","124J Chinook",NA,NA,NA
"6cc5c941-971d-416e-aaa5-b46e8750e07b","2025-01-31T19:32:27.000Z","2025-02-04T20:15:23.000Z","jessqualley@gmail.com","05/09/2024 Campbell River","A-Tlegay","Microtroll","05/09/2024","Campbell River","location salmon point, set start time 11am","6cc5c941-971d-416e-aaa5-b46e8750e07b_1738351890.jpg","","","124J Chinook",NA,NA,NA
"6c7ff2a8-48ad-4c32-a468-d92d997f40b9","2025-01-31T19:16:04.000Z","2025-02-04T20:16:22.000Z","jessqualley@gmail.com","05/09/2024 Campbell River","A-Tlegay","Microtroll","05/09/2024","Campbell River","Salmon point , start time 10:05, ","6c7ff2a8-48ad-4c32-a468-d92d997f40b9_1738350865.jpg","","","124J Chinook",NA,NA,NA
"8b606fa2-1eab-459f-8861-5e8fd8b2b1d2","2025-01-31T18:56:43.000Z","2025-01-31T19:37:10.000Z","jessqualley@gmail.com","22/08/2024 Campbell River","A-Tlegay","Microtroll","22/08/2024","Campbell River","Start time 9:50, scale book22397 scale #36, set 1","8b606fa2-1eab-459f-8861-5e8fd8b2b1d2_1738349794.jpg","","","124J Chinook",NA,NA,NA
"a8c10460-de70-11ef-a314-8d38282ef93b","2025-01-29T18:41:32.070Z","2025-02-14T21:51:20.000Z","sophiadouglas@uvic.ca","14/05/2024 Campbell River","A-Tlegay","Beach Seine","14/05/2024","Campbell River","no bag label, everythings just written on the bag, no sampling type either, sampling type filled in from field schedule ","","","","",NA,NA,NA
"700f5090-de70-11ef-a314-8d38282ef93b","2025-01-29T18:39:56.953Z","2025-02-04T20:14:22.000Z","sophiadouglas@uvic.ca","04/07/2024 Campbell River","A-Tlegay","Purse Seine","04/07/2024","Campbell River","the bubble (campbell River)","700f5090-de70-11ef-a314-8d38282ef93b_1738176043.jpg","","","",NA,NA,NA
"6e2ef8d0-de65-11ef-9f77-e3394de437df","2025-01-29T17:21:09.341Z","2025-01-29T17:22:24.000Z","sophiadouglas@uvic.ca","21/06/2024 Comox - Little Mexico","UVic/PSF","Purse Seine","21/06/2024","Comox","","6e2ef8d0-de65-11ef-9f77-e3394de437df_1738171320.jpg","","","",NA,NA,NA
"42935630-de65-11ef-9f77-e3394de437df","2025-01-29T17:19:56.179Z","2025-01-29T17:21:06.000Z","sophiadouglas@uvic.ca","05/06/2024 Powell River - Emmonds","Tla'amin","Beach Seine","05/06/2024","Powell River","awesome (sauce)","42935630-de65-11ef-9f77-e3394de437df_1738171251.jpg","","","",NA,NA,NA
"19b80c10-de65-11ef-9f77-e3394de437df","2025-01-29T17:18:47.633Z","2025-01-29T17:19:53.000Z","sophiadouglas@uvic.ca","12/06/2024 Comox - Little Mexico","UVic/PSF","Beach Seine","12/06/2024","Comox","","19b80c10-de65-11ef-9f77-e3394de437df_1738171188.jpg","","","",NA,NA,NA
"65974e70-dda2-11ef-9b87-230932912c50","2025-01-28T18:05:03.063Z","2025-02-04T20:17:09.000Z","sophiadouglas@uvic.ca","20/06/2024 Campbell River","A-Tlegay","Purse Seine","20/06/2024","Campbell River","Middle PP","65974e70-dda2-11ef-9b87-230932912c50_1738087565.jpg","","","",NA,NA,NA
"41121800-dda2-11ef-9b87-230932912c50","2025-01-28T18:04:01.792Z","2025-01-28T18:05:02.000Z","sophiadouglas@uvic.ca","12/06/2024 Comox - Longbeak Point","UVic/PSF","Beach Seine","12/06/2024","Comox","","41121800-dda2-11ef-9b87-230932912c50_1738087489.jpg","","","",NA,NA,NA
"075583e0-dda2-11ef-9b87-230932912c50","2025-01-28T18:02:24.926Z","2025-01-28T18:03:30.000Z","sophiadouglas@uvic.ca","26/06/2024 Comox - Little Mexico","UVic/PSF","Beach Seine","26/06/2024","Comox","","075583e0-dda2-11ef-9b87-230932912c50_1738087402.jpg","","","",NA,NA,NA
"7786a280-dda1-11ef-8b7b-f3c1e641effc","2025-01-28T17:58:23.656Z","2025-02-14T21:49:37.000Z","sophiadouglas@uvic.ca","13/05/2024 Comox - Little Mexico","UVic/PSF","Beach Seine","13/05/2024","Comox","no ownership or sampling type listed - no bag label just written on bag, filled in data from field schedule ","","","","",NA,NA,NA
"f2072a80-dd9b-11ef-9cd0-c1452900f0d4","2025-01-28T17:18:52.200Z","2025-01-28T17:22:27.000Z","sophiadouglas@uvic.ca","13/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","13/06/2024","Campbell River","Set 1","f2072a80-dd9b-11ef-9cd0-c1452900f0d4_1738084893.jpg","","","",NA,NA,NA
"1e769720-dd08-11ef-baed-2927a7247c2e","2025-01-27T23:40:41.234Z","2025-01-27T23:41:33.000Z","maeve.corcoran1@gmail.com","07/06/2024 Comox - Seal Islets","UVic/PSF","Beach Seine","07/06/2024","Comox","","1e769720-dd08-11ef-baed-2927a7247c2e_1738021279.jpg","","","",NA,NA,NA
"c1ad9140-dd04-11ef-ba80-e3dfd29e8176","2025-01-27T23:16:37.076Z","2025-01-27T23:19:08.000Z","sophiadouglas@uvic.ca","29/05/2024 Powell River - Atrevida","Tla'amin","Beach Seine","29/05/2024","Powell River","","c1ad9140-dd04-11ef-ba80-e3dfd29e8176_1738019900.jpg","","","",NA,NA,NA
"01e53160-dd04-11ef-a5c1-e34950362e93","2025-01-27T23:11:15.318Z","2025-01-27T23:12:52.000Z","sophiadouglas@uvic.ca","13/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","13/06/2024","Campbell River","","01e53160-dd04-11ef-a5c1-e34950362e93_1738019557.jpg","","","",NA,NA,NA
"5e382fd0-dcfa-11ef-ab44-b1e6b26f6173","2025-01-27T22:02:15.245Z","2025-01-27T22:05:08.000Z","sophiadouglas@uvic.ca","28/05/2024 Comox - Longbeak Point","UVic/PSF","Beach Seine","28/05/2024","Comox","","5e382fd0-dcfa-11ef-ab44-b1e6b26f6173_1738015461.jpg","","","",NA,NA,NA
"47caae00-dcf8-11ef-8f8f-fb2a0be3ec98","2025-01-27T21:47:18.624Z","2025-01-27T21:48:23.000Z","maeve.corcoran1@gmail.com","06/06/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","06/06/2024","Campbell River","","47caae00-dcf8-11ef-8f8f-fb2a0be3ec98_1738014494.jpg","","","",NA,NA,NA
"689bd6c0-dcf0-11ef-8aa5-2da3f8fb17aa","2025-01-27T20:50:57.708Z","2025-01-27T20:56:05.000Z","sophiadouglas@uvic.ca","12/06/2024 Comox - Seal Islets","UVic/PSF","Beach Seine","12/06/2024","Comox","","689bd6c0-dcf0-11ef-8aa5-2da3f8fb17aa_1738011268.jpg","","","",NA,NA,NA
"de14bd10-dce4-11ef-8149-0b32662c9a65","2025-01-27T19:28:20.833Z","2025-01-27T19:30:19.000Z","sophiadouglas@uvic.ca","11/07/2024 Campbell River","A-Tlegay","Beach Seine","11/07/2024","Campbell River","","de14bd10-dce4-11ef-8149-0b32662c9a65_1738006203.jpg","","","",NA,NA,NA
"02292290-dce0-11ef-aad5-d37399c8f26b","2025-01-27T18:53:33.881Z","2025-02-04T20:17:38.000Z","maeve.corcoran1@gmail.com","06/06/2024 Campbell River","A-Tlegay","Beach Seine","06/06/2024","Campbell River","Location: 3rd site North of Fishermans wharf ","02292290-dce0-11ef-aad5-d37399c8f26b_1738004301.jpg","","","",NA,NA,NA
"053aece0-dcd4-11ef-bf1f-efb825deb0f6","2025-01-27T17:27:45.070Z","2025-02-04T20:18:02.000Z","maeve.corcoran1@gmail.com","10/07/2024 Powell River","Tla'amin","Purse Seine","10/07/2024","Powell River","Location: Lund","053aece0-dcd4-11ef-bf1f-efb825deb0f6_1737999024.jpg","","","",NA,NA,NA
"a7c2f770-dcd2-11ef-a73b-a388f6f2664e","2025-01-27T17:17:58.759Z","2025-01-27T17:24:28.000Z","maeve.corcoran1@gmail.com","30/05/2024 Campbell River","A-Tlegay","Beach Seine","30/05/2024","Campbell River","Location: Maritime Heritage Centre Site. 2 sets.","a7c2f770-dcd2-11ef-a73b-a388f6f2664e_1737998611.jpg","","","",NA,NA,NA
"78729da4-87a6-40e8-912c-086e0cdf0d92","2025-01-24T20:55:55.000Z","2025-01-24T20:56:00.000Z","maddy.thoms@gmail.com","19/06/2024 Powell River","Tla'amin","Purse Seine","19/06/2024","Powell River","","78729da4-87a6-40e8-912c-086e0cdf0d92_1737752098.jpg","","","",NA,NA,NA
"d592995b-8412-48e9-978a-5fb5b6f7d8cb","2025-01-24T20:54:40.000Z","2025-01-24T20:54:45.000Z","maddy.thoms@gmail.com","30/05/2024 Campbell River - Ferry Terminal","A-Tlegay","Beach Seine","30/05/2024","Campbell River","","d592995b-8412-48e9-978a-5fb5b6f7d8cb_1737752035.jpg","","","",NA,NA,NA
"89817740-da8a-11ef-b840-6fd5b0cd0fc2","2025-01-24T19:36:41.908Z","2025-01-24T19:38:17.000Z","maeve.corcoran1@gmail.com","18/07/2024 Comox","UVic/PSF","Microtroll","18/07/2024","Comox","","89817740-da8a-11ef-b840-6fd5b0cd0fc2_1737747478.jpg","","","",NA,NA,NA
"4d082ee8-4177-448f-bb55-36d51eb7c08d","2025-01-24T18:57:47.000Z","2025-01-24T18:57:54.000Z","maddy.thoms@gmail.com","17/09/2024 Campbell River","A-Tlegay","Microtroll","17/09/2024","Campbell River","North of Seymour Narrows","4d082ee8-4177-448f-bb55-36d51eb7c08d_1737745011.jpg","","","",NA,NA,NA
"47aa255d-bbc3-4732-bdf7-465c8e5a15ec","2025-01-24T18:37:45.000Z","2025-01-24T18:37:50.000Z","maddy.thoms@gmail.com","30/05/2024 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","30/05/2024","Campbell River","","47aa255d-bbc3-4732-bdf7-465c8e5a15ec_1737743823.jpg","","","",NA,NA,NA
"061c078d-79a7-4784-b9d5-5bdaacfc85f6","2025-01-24T17:49:30.000Z","2025-01-24T17:49:36.000Z","maddy.thoms@gmail.com","06/06/2024 Campbell River - Cruiseship Terminal","A-Tlegay","Beach Seine","06/06/2024","Campbell River","","061c078d-79a7-4784-b9d5-5bdaacfc85f6_1737740925.jpg","","","",NA,NA,NA
"61816fc0-da7b-11ef-bbdd-717bc16b62db","2025-01-24T17:48:12.348Z","2025-01-24T17:54:03.000Z","maeve.corcoran1@gmail.com","28/05/2024 Comox - Little Mexico","UVic/PSF","Beach Seine","28/05/2024","Comox","Collected by BCCF","61816fc0-da7b-11ef-bbdd-717bc16b62db_1737741192.jpg","","","",NA,NA,NA
"e79c1065-9c63-4f54-bda2-2d6a58cf2683","2025-01-22T21:45:14.000Z","2025-01-23T00:03:17.000Z","jessqualley@gmail.com","16/06/2024 SOG Midwater Salmon Trawl","DFO","Trawl","16/06/2024","","","e79c1065-9c63-4f54-bda2-2d6a58cf2683_1737582300.jpg","SOG Midwater Salmon Trawl","2024-025","124J Chinook",55,NA,NA
